		
"normalized area, average for each treatment"		
		
 GeoID 	  Average Bare  	 Average Bare 
comp142896_c0_seq2	 0.075211 	 0.103029 
comp142896_c0_seq3	 0.075211 	 0.103029 
comp142896_c0_seq4	 0.075211 	 0.103029 
comp142896_c0_seq5	 0.075211 	 0.103029 
comp142896_c0_seq6	 0.075211 	 0.103029 
comp142896_c0_seq7	 0.075211 	 0.103029 
comp142896_c0_seq8	 0.075211 	 0.103029 
comp142901_c0_seq1	 0.009958 	 0.011135 
comp142901_c1_seq1	 0.042064 	 0.042644 
comp142901_c1_seq2	 0.042064 	 0.042644 
comp142901_c1_seq3	 0.042064 	 0.042644 
comp142901_c1_seq4	 0.042064 	 0.042644 
comp142901_c1_seq5	 0.042064 	 0.042644 
comp142901_c1_seq6	 0.042064 	 0.042644 
comp142901_c1_seq7	 0.042064 	 0.042644 
comp142901_c1_seq8	 0.042064 	 0.042644 
comp142903_c2_seq5	 0.006117 	 0.008061 
comp142911_c0_seq1	 0.323597 	 0.345095 
comp142911_c0_seq2	 0.323597 	 0.345095 
comp142913_c0_seq1	 0.021644 	 0.024583 
comp142914_c1_seq2	 0.013361 	 0.014014 
comp142914_c1_seq3	 0.013361 	 0.014014 
comp142914_c1_seq4	 0.013361 	 0.014014 
comp142914_c1_seq5	 0.013361 	 0.014014 
comp142917_c0_seq1	 0.012361 	 0.011406 
comp142917_c0_seq2	 0.008342 	 0.008496 
comp142917_c0_seq4	 0.012361 	 0.011406 
comp142917_c0_seq5	 0.004458 	 0.004782 
comp142921_c0_seq1	 0.307966 	 0.328479 
comp142926_c0_seq1	 0.278182 	 0.274488 
comp142926_c0_seq3	 0.749929 	 0.757663 
comp142930_c0_seq1	 0.174932 	 0.147361 
comp142938_c0_seq3	 0.168086 	 0.191546 
comp142951_c1_seq2	 0.052470 	 0.037194 
comp142953_c1_seq3	 0.003377 	 0.004495 
comp142954_c0_seq2	 0.025304 	 0.028428 
comp142954_c0_seq4	 0.025304 	 0.028428 
comp142954_c0_seq7	 0.018658 	 0.021586 
comp142956_c0_seq1	 0.009997 	 0.014500 
comp142956_c0_seq2	 0.006649 	 0.008601 
comp142956_c0_seq3	 0.009997 	 0.014500 
comp142956_c0_seq4	 0.006649 	 0.008601 
comp142956_c0_seq5	 0.006649 	 0.008601 
comp142956_c0_seq6	 0.006649 	 0.008601 
comp142957_c0_seq1	 0.006255 	 0.012270 
comp142957_c0_seq2	 0.006255 	 0.012270 
comp142957_c0_seq3	 0.006255 	 0.012270 
comp142957_c0_seq4	 0.006255 	 0.012270 
comp142966_c0_seq1	 0.024142 	 0.034575 
comp142966_c0_seq2	 0.004963 	 0.003921 
comp142966_c0_seq4	 0.029104 	 0.038496 
comp142967_c0_seq1	 0.044115 	 0.046374 
comp142967_c0_seq2	 0.044115 	 0.046374 
comp142967_c0_seq3	 0.044115 	 0.046374 
comp142967_c0_seq4	 0.044115 	 0.046374 
comp142967_c0_seq6	 0.044115 	 0.046374 
comp142967_c0_seq7	 0.044115 	 0.046374 
comp142967_c0_seq8	 0.044115 	 0.046374 
comp142967_c0_seq9	 0.044115 	 0.046374 
comp142969_c0_seq2	 0.146691 	 0.159049 
comp142971_c0_seq1	 0.035846 	 0.038120 
comp142971_c0_seq1	 0.018058 	 0.020194 
comp142972_c0_seq1	 0.019571 	 0.015877 
comp142972_c0_seq3	 0.019571 	 0.015877 
comp142973_c0_seq1	 0.129654 	 0.085623 
comp142973_c0_seq2	 0.389030 	 0.343806 
comp142973_c0_seq3	 0.082848 	 0.084870 
comp142973_c0_seq4	 0.062093 	 0.056837 
comp142976_c0_seq1	 0.145831 	 0.111966 
comp142978_c0_seq1	 0.261089 	 0.293899 
comp142978_c0_seq2	 0.261089 	 0.293899 
comp142978_c0_seq3	 0.261089 	 0.293899 
comp142985_c0_seq1	 0.032169 	 0.032537 
comp142987_c0_seq1	 0.262872 	 0.275170 
comp142987_c0_seq2	 0.262872 	 0.275170 
comp142989_c0_seq1	 0.130177 	 0.142710 
comp142989_c0_seq2	 0.157882 	 0.171532 
comp142989_c0_seq3	 0.157882 	 0.171532 
comp142989_c0_seq4	 0.027704 	 0.028822 
comp142990_c0_seq1	 0.011211 	 0.013146 
comp142990_c0_seq2	 0.011211 	 0.013146 
comp142990_c0_seq3	 0.011211 	 0.013146 
comp142990_c0_seq4	 0.011211 	 0.013146 
comp142990_c0_seq6	 0.011211 	 0.013146 
comp142990_c0_seq7	 0.011211 	 0.013146 
comp142991_c0_seq1	 0.233122 	 0.225890 
comp142991_c0_seq2	 0.233122 	 0.225890 
comp142991_c0_seq3	 0.233122 	 0.225890 
comp142995_c5_seq1	 0.322078 	 0.315831 
comp142995_c5_seq2	 0.322078 	 0.315831 
comp142997_c0_seq1	 0.060512 	 0.044937 
comp143004_c0_seq3	 0.144818 	 0.136244 
comp143007_c0_seq1	 0.070004 	 0.052030 
comp143007_c0_seq2	 0.024414 	 0.013986 
comp143007_c0_seq3	 0.070004 	 0.052030 
comp143014_c1_seq1	 0.127589 	 0.138699 
comp143014_c2_seq1	 0.089676 	 0.070957 
comp143014_c2_seq2	 0.089676 	 0.070957 
comp143015_c1_seq1	 0.029611 	 0.053608 
comp143018_c1_seq1	 0.004330 	 0.003595 
comp143018_c3_seq2	 0.005677 	 0.002875 
comp143018_c3_seq3	 0.025014 	 0.013939 
comp143020_c0_seq1	 0.040601 	 0.040659 
comp143022_c0_seq1	 0.033043 	 0.053822 
comp143022_c0_seq2	 0.033043 	 0.053822 
comp143022_c0_seq3	 0.033043 	 0.053822 
comp143022_c0_seq4	 0.033043 	 0.053822 
comp143022_c0_seq5	 0.033043 	 0.053822 
comp143022_c0_seq8	 0.033043 	 0.053822 
comp143024_c0_seq1	 0.055882 	 0.054997 
comp143024_c0_seq2	 0.055882 	 0.054997 
comp143025_c1_seq1	 0.203949 	 0.226958 
comp143025_c1_seq2	 0.203949 	 0.226958 
comp143027_c0_seq1	 0.131258 	 0.120126 
comp143027_c0_seq2	 0.046560 	 0.045728 
comp143028_c0_seq1	 0.080042 	 0.076773 
comp143031_c0_seq1	 0.020799 	 0.028386 
comp143031_c0_seq11	 0.020799 	 0.028386 
comp143031_c0_seq2	 0.020799 	 0.028386 
comp143031_c0_seq3	 0.020799 	 0.028386 
comp143031_c0_seq4	 0.020799 	 0.028386 
comp143031_c0_seq5	 0.020799 	 0.028386 
comp143031_c0_seq6	 0.020799 	 0.028386 
comp143031_c0_seq7	 0.020799 	 0.028386 
comp143035_c0_seq1	 0.018252 	 0.017334 
comp143042_c0_seq1	 0.009280 	 0.010191 
comp143045_c0_seq1	 0.001298 	 0.000800 
comp143045_c0_seq2	 0.001298 	 0.000800 
comp143047_c1_seq1	 0.017389 	 0.017507 
comp143055_c2_seq1	 0.113846 	 0.090004 
comp143055_c2_seq2	 0.113846 	 0.090004 
comp143058_c0_seq1	 0.793076 	 0.760527 
comp143058_c0_seq2	 0.146546 	 0.121741 
comp143060_c0_seq1	 0.001711 	 0.001635 
comp143060_c0_seq2	 0.008609 	 0.009686 
comp143060_c0_seq3	 0.008609 	 0.009686 
comp143060_c0_seq4	 0.001711 	 0.001635 
comp143060_c0_seq5	 0.001806 	 0.001278 
comp143061_c3_seq1	 0.001189 	 0.001789 
comp143068_c0_seq1	 0.001707 	 0.001046 
comp143068_c0_seq2	 0.006018 	 0.003764 
comp143075_c1_seq1	 0.005089 	 0.006749 
comp143076_c0_seq1	 0.364749 	 0.377759 
comp143076_c0_seq4	 0.377806 	 0.391114 
comp143076_c0_seq5	 0.369329 	 0.379847 
comp143076_c0_seq6	 0.377806 	 0.391114 
comp143077_c1_seq4	 0.010200 	 0.009907 
comp143079_c0_seq1	 0.141277 	 0.140620 
comp143079_c0_seq1	 0.030974 	 0.033262 
comp143079_c0_seq2	 0.007290 	 0.006951 
comp143079_c0_seq3	 0.007290 	 0.006951 
comp143079_c0_seq4	 0.172251 	 0.173882 
comp143079_c0_seq5	 0.007290 	 0.006951 
comp143079_c0_seq6	 0.172251 	 0.173882 
comp143079_c0_seq7	 0.172251 	 0.173882 
comp143079_c0_seq8	 0.007290 	 0.006951 
comp143079_c0_seq9	 0.164962 	 0.166931 
comp143082_c0_seq1	 0.054496 	 0.050089 
comp143082_c0_seq1	 0.021510 	 0.023242 
comp143082_c0_seq2	 0.021510 	 0.023242 
comp143083_c0_seq1	 0.032550 	 0.030452 
comp143083_c0_seq2	 0.116396 	 0.101684 
comp143083_c0_seq3	 0.057962 	 0.063860 
comp143083_c0_seq4	 0.116396 	 0.101684 
comp143083_c0_seq5	 0.242285 	 0.231419 
comp143084_c0_seq3	 0.007077 	 0.007955 
comp143084_c0_seq4	 0.007077 	 0.007955 
comp143084_c0_seq8	 0.007077 	 0.007955 
comp143086_c0_seq1	 0.012867 	 0.013592 
comp143093_c3_seq2	 0.038286 	 0.040799 
comp143093_c3_seq3	 0.038286 	 0.040799 
comp143094_c0_seq1	 0.125949 	 0.128706 
comp143094_c0_seq2	 0.032189 	 0.035673 
comp143094_c1_seq1	 0.036859 	 0.032755 
comp143094_c1_seq2	 0.038287 	 0.032824 
comp143094_c1_seq3	 0.002796 	 0.006843 
comp143094_c1_seq5	 0.030280 	 0.028445 
comp143094_c1_seq6	 0.030280 	 0.028445 
comp143101_c1_seq1	 0.045474 	 0.042877 
comp143101_c1_seq2	 0.045474 	 0.042877 
comp143104_c0_seq3	 0.032936 	 0.025925 
comp143104_c0_seq4	 0.089629 	 0.088335 
comp143108_c0_seq1	 0.008831 	 0.005542 
comp143110_c0_seq1	 0.006738 	 0.006402 
comp143111_c1_seq1	 0.028896 	 0.027408 
comp143117_c0_seq1	 0.585202 	 0.599581 
comp143117_c0_seq2	 0.570708 	 0.578861 
comp143117_c0_seq3	 0.585202 	 0.599581 
comp143117_c0_seq4	 0.570708 	 0.578861 
comp143120_c0_seq1	 0.100701 	 0.122729 
comp143127_c0_seq1	 0.002935 	 0.003314 
comp143132_c0_seq1	 0.077156 	 0.073861 
comp143132_c0_seq1	 0.022451 	 0.020991 
comp143132_c0_seq2	 0.077156 	 0.073861 
comp143132_c0_seq3	 0.028119 	 0.026161 
comp143135_c0_seq3	 0.006612 	 0.007575 
comp143135_c0_seq6	 0.019843 	 0.022168 
comp143135_c0_seq9	 0.019843 	 0.022168 
comp143142_c0_seq1	 0.006432 	 0.005851 
comp143142_c0_seq11	 0.003861 	 0.003518 
comp143142_c0_seq2	 0.003861 	 0.003518 
comp143142_c0_seq3	 0.003861 	 0.003518 
comp143142_c0_seq4	 0.003861 	 0.003518 
comp143142_c0_seq5	 0.003861 	 0.003518 
comp143142_c0_seq6	 0.006432 	 0.005851 
comp143142_c0_seq7	 0.003861 	 0.003518 
comp143142_c0_seq8	 0.003861 	 0.003518 
comp143142_c0_seq9	 0.006432 	 0.005851 
comp143145_c2_seq1	 0.164174 	 0.182075 
comp143145_c2_seq2	 0.164174 	 0.182075 
comp143152_c0_seq1	 0.154434 	 0.150967 
comp143160_c1_seq1	 0.006839 	 0.006536 
comp143160_c1_seq12	 0.006839 	 0.006536 
comp143160_c1_seq6	 0.006839 	 0.006536 
comp143165_c0_seq1	 0.029427 	 0.008306 
comp143167_c1_seq1	 0.269476 	 0.236110 
comp143170_c0_seq1	 0.413810 	 0.411928 
comp143184_c0_seq1	 0.004356 	 0.006029 
comp143184_c0_seq2	 0.004356 	 0.006029 
comp143191_c0_seq1	 0.045075 	 0.054685 
comp143191_c0_seq2	 0.045075 	 0.054685 
comp143191_c0_seq3	 0.045075 	 0.054685 
comp143191_c0_seq4	 0.045075 	 0.054685 
comp143194_c1_seq1	 0.068147 	 0.075087 
comp143194_c1_seq2	 0.068147 	 0.075087 
comp143195_c0_seq1	 0.192609 	 0.206470 
comp143196_c0_seq1	 0.512211 	 0.648521 
comp143197_c0_seq1	 0.079067 	 0.095306 
comp143197_c0_seq2	 0.079067 	 0.095306 
comp143198_c1_seq2	 0.004181 	 0.006130 
comp143198_c1_seq4	 0.010054 	 0.012374 
comp143201_c1_seq1	 0.727450 	 0.759871 
comp143201_c1_seq10	 0.727450 	 0.759871 
comp143201_c1_seq12	 0.452812 	 0.445273 
comp143201_c1_seq13	 0.727450 	 0.759871 
comp143201_c1_seq15	 0.688956 	 0.723499 
comp143201_c1_seq16	 0.727450 	 0.759871 
comp143201_c1_seq2	 0.727450 	 0.759871 
comp143201_c1_seq3	 0.688956 	 0.723499 
comp143201_c1_seq4	 0.688956 	 0.723499 
comp143201_c1_seq9	 0.727450 	 0.759871 
comp143202_c0_seq1	 0.147747 	 0.125805 
comp143202_c1_seq1	 0.112491 	 0.105355 
comp143211_c2_seq1	 0.003762 	 0.001740 
comp143212_c0_seq1	 0.090535 	 0.086007 
comp143213_c1_seq1	 0.002670 	 0.004164 
comp143213_c1_seq4	 0.002670 	 0.004164 
comp143213_c1_seq8	 0.002670 	 0.004164 
comp143213_c1_seq9	 0.002670 	 0.004164 
comp143226_c0_seq1	 0.007544 	 0.008621 
comp143226_c0_seq2	 0.007544 	 0.008621 
comp143226_c0_seq3	 0.004676 	 0.005892 
comp143226_c0_seq5	 0.004676 	 0.005892 
comp143226_c1_seq1	 0.002143 	 0.002732 
comp143226_c1_seq3	 0.002143 	 0.002732 
comp143227_c0_seq1	 0.076577 	 0.075523 
comp143231_c1_seq1	 0.085321 	 0.079465 
comp143236_c1_seq1	 0.858011 	 0.750081 
comp143236_c1_seq2	 0.057152 	 0.038291 
comp143236_c1_seq3	 0.800859 	 0.711790 
comp143238_c1_seq1	 0.029670 	 0.038680 
comp143239_c0_seq1	 0.054120 	 0.056848 
comp143239_c0_seq2	 0.054120 	 0.056848 
comp143239_c0_seq3	 0.054120 	 0.056848 
comp143248_c0_seq1	 0.212645 	 0.203889 
comp143248_c0_seq2	 0.016176 	 0.013026 
comp143249_c0_seq1	 0.416882 	 0.404967 
comp143249_c1_seq2	 0.074033 	 0.075779 
comp143249_c1_seq3	 0.074033 	 0.075779 
comp143256_c0_seq1	 0.080275 	 0.079605 
comp143258_c3_seq1	 0.143688 	 0.133634 
comp143265_c0_seq1	 0.135870 	 0.119813 
comp143265_c0_seq4	 0.009823 	 0.008109 
comp143277_c0_seq1	 0.010605 	 0.010505 
comp143277_c0_seq2	 0.010605 	 0.010505 
comp143282_c0_seq2	 0.047887 	 0.043402 
comp143282_c0_seq3	 0.047887 	 0.043402 
comp143282_c0_seq4	 0.047887 	 0.043402 
comp143282_c0_seq5	 0.047887 	 0.043402 
comp143286_c1_seq2	 0.007832 	 0.009370 
comp143293_c0_seq1	 0.017046 	 0.013559 
comp143293_c0_seq2	 0.017046 	 0.013559 
comp143294_c0_seq1	 0.122338 	 0.117052 
comp143295_c1_seq1	 0.002379 	 0.001714 
comp143296_c0_seq1	 0.017040 	 0.021069 
comp143298_c1_seq2	 0.005049 	 0.007137 
comp143300_c1_seq1	 0.118780 	 0.117106 
comp143302_c0_seq1	 0.001149 	 0.001565 
comp143302_c0_seq4	 0.002157 	 0.001603 
comp143302_c0_seq5	 0.001149 	 0.001565 
comp143305_c0_seq1	 0.074909 	 0.078578 
comp143305_c0_seq3	 0.052223 	 0.055157 
comp143312_c4_seq3	 0.008196 	 0.010075 
comp143312_c4_seq5	 0.008196 	 0.010075 
comp143312_c4_seq6	 0.008196 	 0.010075 
comp143312_c4_seq7	 0.008196 	 0.010075 
comp143327_c0_seq1	 0.004536 	 0.003279 
comp143327_c0_seq3	 0.004536 	 0.003279 
comp143329_c0_seq1	 0.026012 	 0.031386 
comp143329_c0_seq2	 0.026012 	 0.031386 
comp143329_c0_seq3	 0.002011 	 0.004259 
comp143332_c0_seq12	 0.002629 	 0.000590 
comp143333_c0_seq1	 0.003560 	 0.004776 
comp143333_c0_seq2	 0.003560 	 0.004776 
comp143333_c0_seq3	 0.003560 	 0.004776 
comp143333_c0_seq4	 0.003560 	 0.004776 
comp143340_c0_seq1	 0.093611 	 0.082212 
comp143340_c0_seq2	 0.093611 	 0.082212 
comp143342_c0_seq1	 0.081625 	 0.090799 
comp143342_c0_seq2	 0.081625 	 0.090799 
comp143346_c5_seq1	 0.001924 	 0.001947 
comp143349_c0_seq1	 0.175443 	 0.174991 
comp143360_c0_seq1	 0.002186 	 0.000206 
comp143360_c0_seq2	 0.002186 	 0.000206 
comp143362_c0_seq1	 0.039198 	 0.041744 
comp143362_c0_seq2	 0.039198 	 0.041744 
comp143369_c0_seq1	 0.070498 	 0.066931 
comp143374_c0_seq1	 0.050103 	 0.047860 
comp143382_c0_seq1	 0.010376 	 0.013020 
comp143382_c0_seq2	 0.001806 	 0.001208 
comp143382_c0_seq3	 0.010376 	 0.013020 
comp143382_c0_seq4	 0.010376 	 0.013020 
comp143382_c0_seq5	 0.010376 	 0.013020 
comp143382_c0_seq6	 0.001806 	 0.001208 
comp143390_c0_seq2	 0.006130 	 0.005259 
comp143390_c0_seq8	 0.006130 	 0.005259 
comp143393_c1_seq1	 0.588241 	 0.577599 
comp143393_c1_seq2	 0.588241 	 0.577599 
comp143402_c1_seq1	 0.001604 	 0.002247 
comp143406_c0_seq1	 0.010222 	 0.010275 
comp143411_c0_seq1	 0.947870 	 0.907931 
comp143411_c0_seq1	 0.210797 	 0.165453 
comp143411_c0_seq2	 0.210797 	 0.165453 
comp143411_c0_seq2	 0.386314 	 0.394110 
comp143411_c0_seq3	 0.847443 	 0.831194 
comp143411_c0_seq3	 0.210797 	 0.165453 
comp143411_c0_seq4	 0.210797 	 0.165453 
comp143411_c0_seq4	 0.386314 	 0.394110 
comp143411_c0_seq5	 0.529976 	 0.486477 
comp143411_c0_seq6	 0.429549 	 0.409741 
comp143413_c1_seq1	 0.000583 	 0.000898 
comp143413_c1_seq5	 0.000583 	 0.000898 
comp143418_c0_seq1	 0.003789 	 0.001128 
comp143418_c0_seq2	 0.003789 	 0.001128 
comp143418_c0_seq3	 0.003789 	 0.001128 
comp143418_c0_seq4	 0.003789 	 0.001128 
comp143420_c0_seq2	 0.018532 	 0.017494 
comp143421_c1_seq1	 0.050439 	 0.038372 
comp143421_c1_seq3	 0.033184 	 0.030927 
comp143421_c1_seq4	 0.050439 	 0.038372 
comp143421_c1_seq5	 0.120124 	 0.104771 
comp143426_c0_seq1	 0.068081 	 0.070558 
comp143426_c0_seq2	 0.068081 	 0.070558 
comp143428_c1_seq1	 0.011099 	 0.011546 
comp143429_c0_seq1	 0.250778 	 0.239088 
comp143433_c1_seq1	 0.032381 	 0.032202 
comp143433_c1_seq2	 0.032381 	 0.032202 
comp143433_c1_seq5	 0.032381 	 0.032202 
comp143433_c1_seq6	 0.009229 	 0.006058 
comp143433_c1_seq7	 0.032381 	 0.032202 
comp143433_c1_seq8	 0.001077 	 0.001251 
comp143437_c1_seq1	 0.004297 	 0.006678 
comp143437_c1_seq2	 0.007609 	 0.010979 
comp143437_c1_seq3	 0.003312 	 0.004300 
comp143445_c0_seq1	 0.024092 	 0.026193 
comp143445_c0_seq10	 0.024092 	 0.026193 
comp143445_c0_seq11	 0.012685 	 0.015071 
comp143445_c0_seq12	 0.012685 	 0.015071 
comp143445_c0_seq2	 0.012685 	 0.015071 
comp143445_c0_seq3	 0.012685 	 0.015071 
comp143445_c0_seq4	 0.012685 	 0.015071 
comp143445_c0_seq5	 0.024092 	 0.026193 
comp143445_c0_seq6	 0.024092 	 0.026193 
comp143445_c0_seq7	 0.024092 	 0.026193 
comp143445_c0_seq8	 0.024092 	 0.026193 
comp143445_c0_seq9	 0.012685 	 0.015071 
comp143449_c0_seq1	 0.566897 	 0.602329 
comp143450_c0_seq1	 0.044907 	 0.047161 
comp143450_c0_seq2	 0.268214 	 0.332547 
comp143450_c0_seq4	 0.097702 	 0.123622 
comp143450_c0_seq5	 0.122367 	 0.153862 
comp143450_c0_seq6	 0.098992 	 0.113808 
comp143450_c0_seq7	 0.026500 	 0.032662 
comp143450_c0_seq9	 0.026500 	 0.032662 
comp143451_c0_seq1	 0.002063 	 0.001968 
comp143451_c2_seq1	 0.017834 	 0.014392 
comp143451_c5_seq1	 0.000797 	 0.001398 
comp143451_c5_seq3	 0.000797 	 0.001398 
comp143451_c5_seq5	 0.000797 	 0.001398 
comp143451_c5_seq7	 0.000797 	 0.001398 
comp143454_c0_seq1	 0.071868 	 0.079067 
comp143454_c0_seq2	 0.063597 	 0.070020 
comp143456_c0_seq4	 0.249031 	 0.256736 
comp143456_c0_seq5	 0.013313 	 0.013972 
comp143458_c0_seq1	 0.003871 	 0.005227 
comp143458_c0_seq2	 0.007543 	 0.010521 
comp143458_c0_seq3	 0.003871 	 0.005227 
comp143458_c0_seq4	 0.013868 	 0.017492 
comp143458_c0_seq5	 0.013868 	 0.017492 
comp143458_c0_seq7	 0.007543 	 0.010521 
comp143461_c0_seq1	 0.004177 	 0.003602 
comp143461_c0_seq2	 0.027445 	 0.024032 
comp143461_c0_seq2	 0.004177 	 0.003602 
comp143461_c0_seq4	 0.006279 	 0.007003 
comp143461_c1_seq2	 0.006279 	 0.007003 
comp143465_c0_seq2	 0.272169 	 0.267149 
comp143465_c0_seq2	 0.034909 	 0.036375 
comp143465_c0_seq3	 0.272169 	 0.267149 
comp143465_c0_seq3	 0.034909 	 0.036375 
comp143470_c1_seq1	 0.011494 	 0.013970 
comp143470_c1_seq2	 0.010135 	 0.010441 
comp143472_c0_seq1	 0.057161 	 0.057335 
comp143472_c0_seq2	 0.057161 	 0.057335 
comp143480_c0_seq1	 0.022457 	 0.007012 
comp143482_c0_seq1	 0.063092 	 0.060827 
comp143482_c0_seq2	 0.063092 	 0.060827 
comp143483_c1_seq1	 0.004144 	 0.004860 
comp143485_c0_seq1	 0.017162 	 0.018152 
comp143485_c0_seq2	 0.015179 	 0.016286 
comp143487_c0_seq1	 0.000606 	 0.000520 
comp143487_c0_seq2	 0.000606 	 0.000520 
comp143488_c1_seq1	 0.011331 	 0.012377 
comp143488_c1_seq11	 0.001624 	 0.002355 
comp143488_c1_seq12	 0.011331 	 0.012377 
comp143488_c1_seq2	 0.011331 	 0.012377 
comp143488_c1_seq3	 0.011331 	 0.012377 
comp143488_c1_seq4	 0.001624 	 0.002355 
comp143488_c1_seq6	 0.010975 	 0.011591 
comp143488_c1_seq7	 0.010975 	 0.011591 
comp143488_c1_seq8	 0.001624 	 0.002355 
comp143488_c1_seq9	 0.001624 	 0.002355 
comp143496_c0_seq1	 0.001639 	 0.001398 
comp143496_c0_seq3	 0.001639 	 0.001398 
comp143498_c0_seq1	 0.107096 	 0.132479 
comp143501_c0_seq1	 0.093412 	 0.071646 
comp143501_c0_seq2	 0.093412 	 0.071646 
comp143502_c0_seq1	 0.143440 	 0.137725 
comp143502_c0_seq2	 0.045432 	 0.041830 
comp143502_c0_seq5	 0.045432 	 0.041830 
comp143502_c0_seq6	 0.046674 	 0.043904 
comp143506_c0_seq1	 0.267907 	 0.245526 
comp143506_c3_seq1	 0.044414 	 0.039754 
comp143507_c3_seq1	 0.001687 	 0.002437 
comp143507_c3_seq2	 0.001687 	 0.002437 
comp143507_c3_seq3	 0.001127 	 0.001658 
comp143508_c1_seq1	 0.002520 	 0.001298 
comp143508_c1_seq2	 0.002520 	 0.001298 
comp143509_c0_seq1	 0.012407 	 0.019103 
comp143509_c0_seq2	 0.019394 	 0.025348 
comp143509_c1_seq1	 0.010003 	 0.010914 
comp143509_c1_seq2	 0.010003 	 0.010914 
comp143516_c3_seq1	 0.120002 	 0.131582 
comp143516_c3_seq2	 0.120002 	 0.131582 
comp143517_c2_seq1	 0.132475 	 0.139602 
comp143517_c2_seq3	 0.132475 	 0.139602 
comp143517_c2_seq4	 0.132475 	 0.139602 
comp143517_c2_seq5	 0.132475 	 0.139602 
comp143517_c2_seq6	 0.132475 	 0.139602 
comp143517_c2_seq7	 0.132475 	 0.139602 
comp143518_c1_seq2	 0.019518 	 0.015962 
comp143518_c1_seq3	 0.019518 	 0.015962 
comp143518_c2_seq1	 0.017811 	 0.017278 
comp143518_c2_seq4	 0.014371 	 0.014861 
comp143518_c2_seq5	 0.014371 	 0.014861 
comp143518_c2_seq6	 0.017811 	 0.017278 
comp143523_c1_seq1	 0.028198 	 0.035292 
comp143523_c1_seq2	 0.028198 	 0.035292 
comp143525_c2_seq4	 0.003044 	 0.003485 
comp143525_c2_seq6	 0.003044 	 0.003485 
comp143529_c0_seq1	 0.056507 	 0.052721 
comp143538_c0_seq1	 0.014117 	 0.014087 
comp143538_c0_seq2	 0.014117 	 0.014087 
comp143538_c0_seq3	 0.046649 	 0.053189 
comp143538_c0_seq5	 0.046649 	 0.053189 
comp143538_c1_seq1	 0.002261 	 0.003414 
comp143538_c1_seq2	 0.002261 	 0.003414 
comp143538_c1_seq3	 0.002261 	 0.003414 
comp143538_c1_seq4	 0.002261 	 0.003414 
comp143540_c0_seq1	 0.010096 	 0.009647 
comp143540_c0_seq2	 0.010096 	 0.009647 
comp143546_c0_seq1	 0.016514 	 0.014197 
comp143546_c0_seq2	 0.016514 	 0.014197 
comp143547_c0_seq1	 0.034547 	 0.029867 
comp143547_c0_seq2	 0.034547 	 0.029867 
comp143547_c0_seq3	 0.034547 	 0.029867 
comp143547_c0_seq4	 0.034547 	 0.029867 
comp143547_c0_seq5	 0.034547 	 0.029867 
comp143547_c0_seq6	 0.034547 	 0.029867 
comp143547_c0_seq7	 0.034547 	 0.029867 
comp143547_c0_seq8	 0.006023 	 0.006004 
comp143547_c0_seq9	 0.034547 	 0.029867 
comp143553_c1_seq2	 0.060493 	 0.064603 
comp143553_c1_seq3	 0.060493 	 0.064603 
comp143555_c0_seq1	 0.040696 	 0.005044 
comp143555_c0_seq10	 0.037387 	 0.001801 
comp143555_c0_seq2	 0.040696 	 0.005044 
comp143555_c0_seq3	 0.037387 	 0.001801 
comp143555_c0_seq4	 0.040696 	 0.005044 
comp143555_c0_seq5	 0.037387 	 0.001801 
comp143555_c0_seq6	 0.037387 	 0.001801 
comp143555_c0_seq8	 0.040696 	 0.005044 
comp143558_c1_seq1	 0.905032 	 0.907029 
comp143558_c1_seq2	 0.905032 	 0.907029 
comp143558_c1_seq3	 0.905032 	 0.907029 
comp143558_c1_seq4	 0.905032 	 0.907029 
comp143558_c1_seq7	 0.905032 	 0.907029 
comp143558_c1_seq8	 0.905032 	 0.907029 
comp143560_c0_seq1	 0.016348 	 0.020444 
comp143560_c0_seq4	 0.041164 	 0.041006 
comp143560_c0_seq5	 0.049568 	 0.049103 
comp143560_c0_seq6	 0.006574 	 0.010174 
comp143568_c0_seq1	 0.018618 	 0.015646 
comp143568_c0_seq2	 0.018618 	 0.015646 
comp143573_c0_seq1	 0.022808 	 0.020239 
comp143575_c0_seq1	 0.031047 	 0.041824 
comp143575_c0_seq4	 0.031047 	 0.041824 
comp143575_c0_seq5	 0.031047 	 0.041824 
comp143575_c0_seq6	 0.031047 	 0.041824 
comp143579_c0_seq1	 0.182688 	 0.176430 
comp143579_c0_seq3	 0.182688 	 0.176430 
comp143581_c0_seq1	 0.015953 	 0.015142 
comp143581_c0_seq2	 0.002999 	 0.001209 
comp143583_c0_seq1	 0.026534 	 0.017779 
comp143588_c0_seq2	 0.000582 	 0.001585 
comp143589_c0_seq1	 0.013427 	 0.010254 
comp143589_c0_seq2	 0.013427 	 0.010254 
comp143593_c1_seq1	 0.006978 	 0.010096 
comp143593_c1_seq2	 0.006978 	 0.010096 
comp143599_c0_seq1	 0.001724 	 0.009353 
comp143604_c0_seq1	 0.251385 	 0.241874 
comp143606_c0_seq3	 0.019674 	 0.016296 
comp143608_c0_seq1	 0.010092 	 0.010416 
comp143608_c0_seq2	 0.002092 	 0.003475 
comp143612_c0_seq1	 0.168687 	 0.159644 
comp143612_c0_seq2	 0.037053 	 0.032866 
comp143614_c1_seq1	 0.036881 	 0.045079 
